cluster_id,doc_id,title,score,cluster_top_terms,tags_text
0,2809418,Custom order in Oracle PL/SQL,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|sql-order-by
0,439138,Running total by grouped records in table,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|grouping|sum|cumulative-sum
0,8404194,How to make a varchar2 field shorter in Oracle?,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database
0,9175749,ORA-00907 Missing right parenthesis issue - select with order by inside insert query,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|ora-00907
0,28858892,concurrent statistics gathering on Oracle 11g partiitioned table,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|oracle11g|etl|data-warehouse|table-statistics
0,63738889,EntityManager.createNativeQuery returning list of objects instead of list of BigDecimal when using Pagination,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",java|oracle-database|hibernate|pagination|entitymanager
0,5224907,Joining tables with LIKE (SQL),14,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|ora-01722
0,9582538,how to retrieve records which occurred more than twice in oracle?,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|sqlplus
0,7644791,Oracle hierarchical query on non-hierarchical data,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|data-structures|plsql
0,13947004,Behavior of SELECT query using executeUpdate,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",java|oracle-database|jdbc
0,733979,Selecting all rows until first occurrence of given value,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,14547501,How to prettify the output coming from the SELECT query in command prompt?,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|sqlplus
0,403924,is there a PRODUCT function like there is a SUM function in Oracle SQL?,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,38218030,"What is the difference when comparing with parentheses: WHERE (a, b)=(1,2)",14,"table, query, sql, select, data, like, get, one, column, id, rows, value",mysql|sql|sql-server|oracle-database
0,4468071,How can I make cx-oracle bind the results of a query to a dictionary rather than a tuple?,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",python|sql|database|oracle-database|cx-oracle
0,6353427,Using MAX() in VARCHAR Field,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",string|oracle-database|sorting
0,38715625,How to fallback to a different value in 'WHERE' clause sql?,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",mysql|sql|database|oracle-database|postgresql
0,10747355,Oracle 11g: Unpivot multiple columns and include column name,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle11g|unpivot
0,13513936,Oracle Sequence value are not ordered,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|oracle10g|oracle11g
0,1137751,Is there integer ranges for Where Clause?,14,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,2200063,"When designing databases, what is the preferred way to store multiple true / false values?",13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql-server|oracle-database|database-design|query-optimization
0,23334495,Recovering deleted rows from oracle table,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database
0,30844110,Order by case insensitive in oracle,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,8456639,Get list of table names in different schema of an Oracle database,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,12243488,Oracle SQL Analytic query - recursive spreadsheet-like running total,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|recursive-query|analytic-functions|cumulative-sum
0,26137332,Select where number equals Infinity,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,2027807,Update materialized view when urderlying tables change,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|oracle10g|materialized-views
0,4268139,How does one do a SQL select over multiple partitions?,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|database-partitioning
0,40230632,Case Statement on Multiple conditions in Oracle,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|case
0,1740838,Inserting new columns in the middle of a table?,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|database|oracle-database
0,6603171,Oracle DELETE statement with subquery factoring,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|oracle10g|ora-00928|subquery-factoring
0,3187789,sql nested case statements,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|case
0,1837793,Displaying the constraints in a table,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|constraints|sqlplus
0,24298868,Sequence cache and performance,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|database-performance
0,27015408,Select distinct returns duplicates,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,11738342,How to insert 1 million random row into table database Oracle,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,13448860,How to view all the Metadata of columns of a table in oracle database?,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|database|oracle-database|oracle11g|metadata
0,16669197,Doctor scheduling database design,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql-server|database|oracle-database|database-design
0,40462110,spring-data-jpa: ORA-01795: maximum number of expressions in a list is 1000,13,"table, query, sql, select, data, like, get, one, column, id, rows, value",java|oracle-database|hibernate|spring-data-jpa
0,4940530,oracle: can you assign an alias to the from clause?,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|table-alias
0,7327849,unexpected query success,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle10g
0,55037468,Oracle equivalent of information_schema.tables,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|select|data-dictionary
0,9450381,Is ora_hash deterministic?,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|ora-hash
0,1593038,Opposite of INTERSECT in Oracle,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,19942767,Oracle: How to reference an alias with a space from a subquery in a comparison operation,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|subquery|alias
0,33552237,Materialized view and table with the same name,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|materialized-views
0,7612822,Suggestions for Querying Database for Names,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|full-text-search|soundex|oracle-text
0,285477,Best way to select the row with the most recent timestamp that matches a criterion,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,15767034,"\"ORA-00903: invalid table name\" error while updating a record",12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,4324410,How to sort by numbers first with Oracle SQL query?,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",php|sql|oracle-database|sql-order-by|oci8
0,4682821,"Oracle: Get a query to always return exactly one row, even when there's no data to be found",12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|ora-01403
0,3092041,Understanding the differences between Table and Transaction API's,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|design-patterns|api|plsql
0,540136,Is it always better to use normalized tables?,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql-server|database-normalization|oracle-database
0,23543318,ORA_ROWSCN - old/restored blocks don't have a real SCN assigned?,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|datapump
0,8428328,oracle : how to ensure that a function in the where clause will be called only after all the remaining where clauses have filtered the result?,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|function|optimization|filter
0,8922638,Alter table after keyword in Oracle,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|oracle11g|ddl|alter-table
0,16274362,Last_value window function doesn't work properly,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|window-functions
0,7451761,How to get the employees with their managers,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|sqlplus
0,35932771,How do I alter my existing table to create a range partition in Oracle,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|create-table|alter-table|partition
0,24657919,Hibernate returns list of nulls although executed SQL returns values,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",java|sql|oracle-database|hibernate
0,2715736,PL/SQL bulk collect into associative array with sparse key,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|plsql|associative-array
0,12660444,How to delete a column from a view,12,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle11g
0,50123407,Simple recursive query in Oracle,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|recursive-query
0,42326469,"What is the point using \"AS\" keyword in SQL when aliasing can be done without it?",11,"table, query, sql, select, data, like, get, one, column, id, rows, value",mysql|sql|sql-server|oracle-database
0,34418779,Using `SELECT` to call a function,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|plsql
0,4659803,Recursion In Oracle,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|recursion
0,4483222,How to get second largest or third largest entry from a table,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|max
0,4740489,Query to find an average weighted price,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,20497613,ORA-01408: such column list already indexed,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle-sqldeveloper
0,706503,Why does Oracle think I'm missing a right parenthesis?,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|ora-00907
0,13395131,Is it possible to use sql%rowcount for SELECT?,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|stored-procedures|plsql|oracle10g|oracle11g
0,1604707,SQL LIKE Performance with only the wildcard (%) as a value,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|sql-server|oracle-database|derby|sql-like
0,21919468,Oracle SQL adding multi-line table comment or column comment,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|multiline|comments
0,21496073,How to filter sql developer to only show my tables?,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|oracle-sqldeveloper
0,5396827,Inventory Average Cost Calculation in SQL,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle10g
0,11469634,How to write a table literal in Oracle?,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database
0,1783308,Is it possible to partially refresh a materialized view in Oracle?,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|data-warehouse|partitioning|materialized-views
0,11612268,Datatype of ROWID in Oracle/SQL,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|rowid
0,54741182,What does the jpa @SequenceGenerator.allocationSize mean?,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",java|oracle-database|jpa|h2
0,3196611,What does +0 mean after an ORDER BY in Oracle,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|sorting|oracle9i
0,3142665,how to convert csv to table in oracle,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",string|oracle-database|csv|plsql|tokenize
0,18977634,How to select the value of a variable in Oracle?,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|select|select-into
0,39567266,Write Skew anomaly in Oracle and PostgreSQL does not rollback transaction,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|postgresql|transactions|serializable|acid
0,38665230,SQL query : how to check existence of multiple rows with one query,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,53916500,Hibernate Join two unrelated table when both has Composite Primary Key,11,"table, query, sql, select, data, like, get, one, column, id, rows, value",java|sql|oracle-database|hibernate|jpa
0,605925,How to call a function with Rowtype parameter from a select statement in Oracle,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|stored-procedures
0,10494205,Let Oracle transform OR-connected predicates into UNION ALL operations,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|optimization|union|union-all
0,27253333,How to calculate ratio using sql query?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",mysql|sql-server|oracle-database
0,51764903,How to use alias in @Formula,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",spring|oracle-database|spring-boot|hibernate|jpa
0,85675,How do I compare two CLOB values in Oracle,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,1699955,"SQL to have one specific record at the top, all others below",10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,10431305,How to reorder items in a table,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,7190714,Why does Oracle's varchar sort order not match the behavior of varchar comparison?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|sorting|compare
0,35327135,Retrieving identity of most recent insert in Oracle DB 12c,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",python|oracle-database|oracle12c
0,2191780,Dynamic table partitioning in Oracle,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|dynamic|database-partitioning
0,39224471,"Oracle - Order by specific values first, then the rest",10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|sql-order-by
0,1207803,How can I create a table as a select from another database in Oracle?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,5383381,How to find last 10 oracle queries by username?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,6293193,Why Oracle 10g doesn't complain about column ambiguity?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|ambiguity
0,21019584,List of Oracle views using specific table name,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|view|find|names
0,5851284,Total cost of a query through Oracle's explain plan,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|database|oracle-database|oracle11g
0,20068015,oracle rollup function with multiple columns,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|rollup
0,31136211,How to handle leap seconds in Oracle,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database
0,9104153,What is the correct way to deal with this Oracle ORA-01403: no data found Exception?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|exception|stored-procedures
0,19002792,Why oracle IN clause has limit of 1000 only for static data?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|oracle11g|oracle10g
0,27322874,Oracle NOT BETWEEN for string comparison does not give same result as <= and >=,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|comparison-operators
0,29014283,SQL Datatype to use when inserting money,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle-sqldeveloper
0,1506950,atomic compare and swap in a database,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|sql-server|database|oracle-database
0,34184675,Find matching interval in SQL - Oracle,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|date
0,4010311,How to check if all fields are unique in Oracle?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|unique
0,6490027,Get last DDL time for Oracle table in different Schema,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database
0,7577480,SQL ORACLE ORA-00969: missing ON keyword?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,492563,Oracle: Combine multiple results in a subquery into a single comma-separated value,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|subquery|string-aggregation
0,17720674,Oracle + JPA - querying with INTERVAL,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|select|jpa
0,1863112,How to resolve Oracle error ORA-01790?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle10g|oracle11g|ora-01790
0,7148682,How do I a convert a number to an INTERVAL of minutes?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|date-arithmetic
0,13972198,Oracle SQL: select from table with nested table,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle10g|nested-table
0,48905490,Select all records in which at least n-1 of n criteria has been matched,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle12c
0,1494749,Is it OK to nest database views?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|plsql|view
0,4326868,Equivalent to PostgreSQL array() / array_to_string() functions in Oracle 9i,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",arrays|oracle-database|postgresql
0,19761714,Using the MIN function in the having clause,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|min|having
0,8820789,Oracle equivalent of PostgreSQL INSERT...RETURNING *;,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|postgresql|insert|compatibility
0,19299058,Oracle automatic partitioning by day,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|oracle11g|oracle-sqldeveloper|partitioning
0,23079345,Oracle SQL query for subtracting time from timestamp,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|time|timestamp|intervals
0,15038919,How to combine two tables into own this the same columns?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|database|oracle-database
0,16562162,How to use Select Exists in Oracle?,10,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,16185277,Oracle collection in where clause,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|collections
0,2127198,What makes Oracle more scalable?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|scalability|rdbms
0,6153778,Understanding Oracle aliasing - why isn't an alias not recognized in a query unless wrapped in a second query?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|plsql|alias
0,13503408,IF NOT EXISTS In Function PLSQL,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|plsql
0,1522345,SQL query challenge,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|analytics
0,27901751,View based on SELECT with 'WITH' clause,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|sql-view
0,38567073,"SELECT *, ROW_NUMBER() OVER in Oracle",9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|row-number
0,3907161,Why does Oracle return specific sequence if 'orderby' values are identical?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|sql-order-by
0,3101363,oracle raw datatype in where clause,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,36335406,"SQL: How would you split a 100,000 records from a Oracle table into 5 chunks?",9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|database|oracle-database|max|min
0,15896644,sql select with does not contain,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,41604201,"Can I nest \"WITH\" clause in Oracle SQL?",9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,26278938,SQL: WITH clause with parameters?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|arguments|common-table-expression
0,56797777,Are lookup tables a good database practice in 2019?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",mysql|database|oracle-database
0,10881990,Rank function in MySQL with Order By clause,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",mysql|oracle-database|window-functions|rank
0,1863606,Joining tables based on the maximum value,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|mysql|sql-server|oracle-database|join
0,22009554,"ORA-01843: not a valid month : TO_DATE('12-JUN-02','DD-MON-YY')",9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,34593247,Query with broken sub-select should result in error but returns rows,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|subquery|correlated-subquery
0,6885924,What is a good size (# of rows) to partition a table to really benefit?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|partitioning|database-partitioning
0,15854749,PL/SQL FOR LOOP IMPLICIT CURSOR,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|for-loop|plsql|database-cursor
0,5473038,Oracle Analytic functions - How to reuse a PARTITION BY clause?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|analytic-functions
0,14964649,Loop through all the records of datablock in Oracle forms,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",forms|oracle-database
0,26101767,Find not unique rows in Oracle SQL,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|having-clause
0,28208530,Algorithm or SQL : to find where conditions for a set of columns which ensures result set has value in a particular column always > 0,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",java|sql|oracle-database|algorithm|plsql
0,31243365,how to get second highest salary department wise without using analytical functions?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|greatest-n-per-group
0,1673802,Multiple max values in a query,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|greatest-n-per-group
0,4193370,Equivalent of MySQL's \G in Oracle's SQL*Plus,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|sqlplus
0,9634981,Is it not possible to check list items in Case Statement's condition?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|case
0,10254769,Duplicating records to fill gap between dates,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle-analytics
0,14748157,UPDATING Table Column with new Entry,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle-apex
0,22897374,Delete limited n rows from oracle sql table,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|delete-row
0,23238421,Materialized View vs View,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|materialized-views
0,43271014,With clause not working with union,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database
0,5247698,SQL Nested Subquery Referencing Grandparents Column,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,13659957,how to find partition of record oracle,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",database|oracle-database|plsql|oracle11g|database-partitioning
0,55691827,"In Oracle, what does [select * from table()] mean?",9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|plsql
0,18083212,How to repeat Select statements in a loop in Oracle?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|loops|plsql
0,33858107,aggregate function in recursive SQL,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|recursion
0,1099845,Oracle CASE with OR,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|plsql
0,16011976,hash value for sql statement,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|sql-execution-plan
0,450637,How to get column info from oracle table you don't own (without using describe)?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database
0,6571575,What's the created Date-time for Table row in Oracle?,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",database|oracle-database|timestamp
0,23634840,Oracle doesn't sort properly when using the same column twice,9,"table, query, sql, select, data, like, get, one, column, id, rows, value",database|oracle-database|sorting|date
0,16489719,How to get all values in hierarchy linked to some value using Oracle CONNECT BY,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|plsql|connect-by
0,12333928,SQL -- Dividing two results,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle-sqldeveloper
0,38090387,Scenario to allow update based on booking-SQL,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|plsql|oracle11g
0,5805277,Oracle partitioning solution for DELETE performance problem,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|oracle11g
0,20139423,Positive value to negative and negative to positive in oracle,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,31435162,Oracle aggregation function to allocate amount,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle11g|aggregate-functions|data-warehouse
0,8449227,Is there a way in Oracle to make a column not case sensitive?,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|entity-framework|oracle11g|case-insensitive
0,13335687,Defining the sort order of children in a hierarchy query,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|sql-order-by|hierarchy
0,7444234,Concatenating collections in PLSQL,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|plsql|user-defined-types
0,19102645,Conditional select based on column value,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|select|oracle10g
0,3415798,Database design normalization help needed (5nf),8,"table, query, sql, select, data, like, get, one, column, id, rows, value",mysql|sql|oracle-database|erd
0,8881769,Contradictory Oracle query result,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,8931975,Oracle Rolling or Running totals by month,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,21339796,Oracle - How to read from VARRAY,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|varray
0,42394200,Oracle Tree Structure Hierarchy Data Display in Single Row Different Column,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|hierarchical-data
0,7393974,Oracle MIN as analytic function - odd behavior with ORDER BY?,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|sql-server|oracle-database|oracle10g|analytic-functions
0,15395645,Oracle Contains is not working,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,23262254,Is the following query possible with SQL Pivot?,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|plsql|pivot|oracle-apex
0,19797675,Slow performance for deeply nested subquery factoring (CTE),8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle11g|benchmarking
0,39181036,What's the Grain in the context of DW,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|database|oracle-database|data-warehouse|dimensional-modeling
0,3649036,How to handle optional parameters in SQL query?,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|plsql
0,4956120,Oracle dynamic DESC and ASC in order by,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,8188091,Select second most minimum value in Oracle,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|oracle11g|greatest-n-per-group
0,19371822,Declare a variable in Oracle SQL to use in a query,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|variables|select|declare
0,1245125,Sequence within SQL Select,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,5482152,Altering more than one column in a table in oracle,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|ddl|alter-table
0,11453215,Oracle: Bulk Collect performance,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",oracle-database|bulk
0,8875355,"How does EXISTS work in Oracle, and how does it differ from IN?",8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
0,5236636,Is there an alternative to the MULTISET operator that avoids sub-queries?,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|collections
0,4065507,Evaluating the mean absolute deviation of a set of numbers in Oracle,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database|aggregate
0,15031897,SQL Server equivalent to Oracle CONNECT BY and LEVEL pseudocolumn,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|sql-server|oracle-database
0,28946163,ALL operator VS Any on an empty query,8,"table, query, sql, select, data, like, get, one, column, id, rows, value",sql|oracle-database
